"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	Count
	"New Mexico"	"35"	"2012"	"2012"	"Stomach"	"21020"	186
	"New Mexico"	"35"	"2012"	"2012"	"Thyroid"	"32010"	329
	"New Mexico"	"35"	"2012"	"2012"	"Urinary Bladder, invasive and in situ"	"29010"	381
	"New Mexico"	"35"	"2013"	"2013"	"Brain and Other Nervous System"	"31010-31040"	108
	"New Mexico"	"35"	"2013"	"2013"	"Breast"	"26000"	1457
	"New Mexico"	"35"	"2013"	"2013"	"Cervix Uteri"	"27010"	78
	"New Mexico"	"35"	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	792
	"New Mexico"	"35"	"2013"	"2013"	"Corpus Uteri"	"27020"	275
	"New Mexico"	"35"	"2013"	"2013"	"Esophagus"	"21010"	85
	"New Mexico"	"35"	"2013"	"2013"	"Gallbladder"	"21080"	39
	"New Mexico"	"35"	"2013"	"2013"	"Kidney and Renal Pelvis"	"29020"	329
	"New Mexico"	"35"	"2013"	"2013"	"Larynx"	"22020"	76
	"New Mexico"	"35"	"2013"	"2013"	"Leukemias"	"35011-35043"	302
	"New Mexico"	"35"	"2013"	"2013"	"Liver"	"21071"	261
	"New Mexico"	"35"	"2013"	"2013"	"Lung and Bronchus"	"22030"	992
	"New Mexico"	"35"	"2013"	"2013"	"Melanoma of the Skin"	"25010"	326
	"New Mexico"	"35"	"2013"	"2013"	"Myeloma"	"34000"	146
	"New Mexico"	"35"	"2013"	"2013"	"Non-Hodgkin Lymphoma"	"33041-33042"	353
	"New Mexico"	"35"	"2013"	"2013"	"Oral Cavity and Pharynx"	"20010-20100"	209
	"New Mexico"	"35"	"2013"	"2013"	"Ovary"	"27040"	156
	"New Mexico"	"35"	"2013"	"2013"	"Pancreas"	"21100"	303
	"New Mexico"	"35"	"2013"	"2013"	"Prostate"	"28010"	1019
	"New Mexico"	"35"	"2013"	"2013"	"Stomach"	"21020"	149
	"New Mexico"	"35"	"2013"	"2013"	"Thyroid"	"32010"	349
	"New Mexico"	"35"	"2013"	"2013"	"Urinary Bladder, invasive and in situ"	"29010"	334
	"New Mexico"	"35"	"2014"	"2014"	"Brain and Other Nervous System"	"31010-31040"	121
	"New Mexico"	"35"	"2014"	"2014"	"Breast"	"26000"	1404
	"New Mexico"	"35"	"2014"	"2014"	"Cervix Uteri"	"27010"	81
	"New Mexico"	"35"	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	809
	"New Mexico"	"35"	"2014"	"2014"	"Corpus Uteri"	"27020"	313
	"New Mexico"	"35"	"2014"	"2014"	"Esophagus"	"21010"	100
	"New Mexico"	"35"	"2014"	"2014"	"Gallbladder"	"21080"	32
	"New Mexico"	"35"	"2014"	"2014"	"Kidney and Renal Pelvis"	"29020"	360
	"New Mexico"	"35"	"2014"	"2014"	"Larynx"	"22020"	65
	"New Mexico"	"35"	"2014"	"2014"	"Leukemias"	"35011-35043"	304
	"New Mexico"	"35"	"2014"	"2014"	"Liver"	"21071"	229
	"New Mexico"	"35"	"2014"	"2014"	"Lung and Bronchus"	"22030"	988
	"New Mexico"	"35"	"2014"	"2014"	"Melanoma of the Skin"	"25010"	362
	"New Mexico"	"35"	"2014"	"2014"	"Myeloma"	"34000"	122
	"New Mexico"	"35"	"2014"	"2014"	"Non-Hodgkin Lymphoma"	"33041-33042"	420
	"New Mexico"	"35"	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	243
	"New Mexico"	"35"	"2014"	"2014"	"Ovary"	"27040"	161
	"New Mexico"	"35"	"2014"	"2014"	"Pancreas"	"21100"	247
	"New Mexico"	"35"	"2014"	"2014"	"Prostate"	"28010"	1037
	"New Mexico"	"35"	"2014"	"2014"	"Stomach"	"21020"	171
	"New Mexico"	"35"	"2014"	"2014"	"Thyroid"	"32010"	346
	"New Mexico"	"35"	"2014"	"2014"	"Urinary Bladder, invasive and in situ"	"29010"	416
	"New Mexico"	"35"	"2015"	"2015"	"Brain and Other Nervous System"	"31010-31040"	134
	"New Mexico"	"35"	"2015"	"2015"	"Breast"	"26000"	1451
	"New Mexico"	"35"	"2015"	"2015"	"Cervix Uteri"	"27010"	84
	"New Mexico"	"35"	"2015"	"2015"	"Colon and Rectum"	"21041-21052"	823
	"New Mexico"	"35"	"2015"	"2015"	"Corpus Uteri"	"27020"	301
	"New Mexico"	"35"	"2015"	"2015"	"Esophagus"	"21010"	104
	"New Mexico"	"35"	"2015"	"2015"	"Gallbladder"	"21080"	32
	"New Mexico"	"35"	"2015"	"2015"	"Kidney and Renal Pelvis"	"29020"	376
	"New Mexico"	"35"	"2015"	"2015"	"Larynx"	"22020"	54
	"New Mexico"	"35"	"2015"	"2015"	"Leukemias"	"35011-35043"	366
	"New Mexico"	"35"	"2015"	"2015"	"Liver"	"21071"	284
	"New Mexico"	"35"	"2015"	"2015"	"Lung and Bronchus"	"22030"	1024
	"New Mexico"	"35"	"2015"	"2015"	"Melanoma of the Skin"	"25010"	412
	"New Mexico"	"35"	"2015"	"2015"	"Myeloma"	"34000"	151
	"New Mexico"	"35"	"2015"	"2015"	"Non-Hodgkin Lymphoma"	"33041-33042"	361
	"New Mexico"	"35"	"2015"	"2015"	"Oral Cavity and Pharynx"	"20010-20100"	207
	"New Mexico"	"35"	"2015"	"2015"	"Ovary"	"27040"	167
	"New Mexico"	"35"	"2015"	"2015"	"Pancreas"	"21100"	304
	"New Mexico"	"35"	"2015"	"2015"	"Prostate"	"28010"	1001
	"New Mexico"	"35"	"2015"	"2015"	"Stomach"	"21020"	159
	"New Mexico"	"35"	"2015"	"2015"	"Thyroid"	"32010"	364
	"New Mexico"	"35"	"2015"	"2015"	"Urinary Bladder, invasive and in situ"	"29010"	396
	"New Mexico"	"35"	"2016"	"2016"	"Brain and Other Nervous System"	"31010-31040"	129
	"New Mexico"	"35"	"2016"	"2016"	"Breast"	"26000"	1442
	"New Mexico"	"35"	"2016"	"2016"	"Cervix Uteri"	"27010"	103
	"New Mexico"	"35"	"2016"	"2016"	"Colon and Rectum"	"21041-21052"	872
	"New Mexico"	"35"	"2016"	"2016"	"Corpus Uteri"	"27020"	318
	"New Mexico"	"35"	"2016"	"2016"	"Esophagus"	"21010"	92
	"New Mexico"	"35"	"2016"	"2016"	"Gallbladder"	"21080"	35
	"New Mexico"	"35"	"2016"	"2016"	"Kidney and Renal Pelvis"	"29020"	382
	"New Mexico"	"35"	"2016"	"2016"	"Larynx"	"22020"	56
	"New Mexico"	"35"	"2016"	"2016"	"Leukemias"	"35011-35043"	320
	"New Mexico"	"35"	"2016"	"2016"	"Liver"	"21071"	263
	"New Mexico"	"35"	"2016"	"2016"	"Lung and Bronchus"	"22030"	1001
	"New Mexico"	"35"	"2016"	"2016"	"Melanoma of the Skin"	"25010"	409
	"New Mexico"	"35"	"2016"	"2016"	"Myeloma"	"34000"	141
	"New Mexico"	"35"	"2016"	"2016"	"Non-Hodgkin Lymphoma"	"33041-33042"	371
	"New Mexico"	"35"	"2016"	"2016"	"Oral Cavity and Pharynx"	"20010-20100"	224
	"New Mexico"	"35"	"2016"	"2016"	"Ovary"	"27040"	130
	"New Mexico"	"35"	"2016"	"2016"	"Pancreas"	"21100"	305
	"New Mexico"	"35"	"2016"	"2016"	"Prostate"	"28010"	1092
	"New Mexico"	"35"	"2016"	"2016"	"Stomach"	"21020"	124
	"New Mexico"	"35"	"2016"	"2016"	"Thyroid"	"32010"	322
	"New Mexico"	"35"	"2016"	"2016"	"Urinary Bladder, invasive and in situ"	"29010"	362
	"New York"	"36"	"2010"	"2010"	"Brain and Other Nervous System"	"31010-31040"	1342
	"New York"	"36"	"2010"	"2010"	"Breast"	"26000"	14679
	"New York"	"36"	"2010"	"2010"	"Cervix Uteri"	"27010"	868
	"New York"	"36"	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	9437
	"New York"	"36"	"2010"	"2010"	"Corpus Uteri"	"27020"	3498
	"New York"	"36"	"2010"	"2010"	"Esophagus"	"21010"	1022
	"New York"	"36"	"2010"	"2010"	"Gallbladder"	"21080"	297
	"New York"	"36"	"2010"	"2010"	"Kidney and Renal Pelvis"	"29020"	3481
	"New York"	"36"	"2010"	"2010"	"Larynx"	"22020"	784
	"New York"	"36"	"2010"	"2010"	"Leukemias"	"35011-35043"	3478
	"New York"	"36"	"2010"	"2010"	"Liver"	"21071"	1574
	"New York"	"36"	"2010"	"2010"	"Lung and Bronchus"	"22030"	13491
	"New York"	"36"	"2010"	"2010"	"Melanoma of the Skin"	"25010"	3560
	"New York"	"36"	"2010"	"2010"	"Myeloma"	"34000"	1725
	"New York"	"36"	"2010"	"2010"	"Non-Hodgkin Lymphoma"	"33041-33042"	4668
	"New York"	"36"	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	2323
	"New York"	"36"	"2010"	"2010"	"Ovary"	"27040"	1535
	"New York"	"36"	"2010"	"2010"	"Pancreas"	"21100"	3013
	"New York"	"36"	"2010"	"2010"	"Prostate"	"28010"	15157
	"New York"	"36"	"2010"	"2010"	"Stomach"	"21020"	1870
	"New York"	"36"	"2010"	"2010"	"Thyroid"	"32010"	3712
	"New York"	"36"	"2010"	"2010"	"Urinary Bladder, invasive and in situ"	"29010"	4910
	"New York"	"36"	"2011"	"2011"	"Brain and Other Nervous System"	"31010-31040"	1351
	"New York"	"36"	"2011"	"2011"	"Breast"	"26000"	15609
	"New York"	"36"	"2011"	"2011"	"Cervix Uteri"	"27010"	793
	"New York"	"36"	"2011"	"2011"	"Colon and Rectum"	"21041-21052"	9190
	"New York"	"36"	"2011"	"2011"	"Corpus Uteri"	"27020"	3657
	"New York"	"36"	"2011"	"2011"	"Esophagus"	"21010"	1042
	"New York"	"36"	"2011"	"2011"	"Gallbladder"	"21080"	307
	"New York"	"36"	"2011"	"2011"	"Kidney and Renal Pelvis"	"29020"	3572
	"New York"	"36"	"2011"	"2011"	"Larynx"	"22020"	755
	"New York"	"36"	"2011"	"2011"	"Leukemias"	"35011-35043"	3674
	"New York"	"36"	"2011"	"2011"	"Liver"	"21071"	1691
	"New York"	"36"	"2011"	"2011"	"Lung and Bronchus"	"22030"	13807
	"New York"	"36"	"2011"	"2011"	"Melanoma of the Skin"	"25010"	4057
	"New York"	"36"	"2011"	"2011"	"Myeloma"	"34000"	1818
	"New York"	"36"	"2011"	"2011"	"Non-Hodgkin Lymphoma"	"33041-33042"	4765
	"New York"	"36"	"2011"	"2011"	"Oral Cavity and Pharynx"	"20010-20100"	2358
	"New York"	"36"	"2011"	"2011"	"Ovary"	"27040"	1578
	"New York"	"36"	"2011"	"2011"	"Pancreas"	"21100"	3111
	"New York"	"36"	"2011"	"2011"	"Prostate"	"28010"	16058
	"New York"	"36"	"2011"	"2011"	"Stomach"	"21020"	1923
	"New York"	"36"	"2011"	"2011"	"Thyroid"	"32010"	3910
	"New York"	"36"	"2011"	"2011"	"Urinary Bladder, invasive and in situ"	"29010"	5273
	"New York"	"36"	"2012"	"2012"	"Brain and Other Nervous System"	"31010-31040"	1398
	"New York"	"36"	"2012"	"2012"	"Breast"	"26000"	15275
	"New York"	"36"	"2012"	"2012"	"Cervix Uteri"	"27010"	847
	"New York"	"36"	"2012"	"2012"	"Colon and Rectum"	"21041-21052"	8816
	"New York"	"36"	"2012"	"2012"	"Corpus Uteri"	"27020"	3750
	"New York"	"36"	"2012"	"2012"	"Esophagus"	"21010"	975
	"New York"	"36"	"2012"	"2012"	"Gallbladder"	"21080"	315
	"New York"	"36"	"2012"	"2012"	"Kidney and Renal Pelvis"	"29020"	3658
	"New York"	"36"	"2012"	"2012"	"Larynx"	"22020"	787
	"New York"	"36"	"2012"	"2012"	"Leukemias"	"35011-35043"	3508
	"New York"	"36"	"2012"	"2012"	"Liver"	"21071"	1795
	"New York"	"36"	"2012"	"2012"	"Lung and Bronchus"	"22030"	13721
	"New York"	"36"	"2012"	"2012"	"Melanoma of the Skin"	"25010"	3843
	"New York"	"36"	"2012"	"2012"	"Myeloma"	"34000"	1802
	"New York"	"36"	"2012"	"2012"	"Non-Hodgkin Lymphoma"	"33041-33042"	4736
	"New York"	"36"	"2012"	"2012"	"Oral Cavity and Pharynx"	"20010-20100"	2394
	"New York"	"36"	"2012"	"2012"	"Ovary"	"27040"	1479
	"New York"	"36"	"2012"	"2012"	"Pancreas"	"21100"	3141
	"New York"	"36"	"2012"	"2012"	"Prostate"	"28010"	13925
	"New York"	"36"	"2012"	"2012"	"Stomach"	"21020"	1954
	"New York"	"36"	"2012"	"2012"	"Thyroid"	"32010"	4012
	"New York"	"36"	"2012"	"2012"	"Urinary Bladder, invasive and in situ"	"29010"	5351
	"New York"	"36"	"2013"	"2013"	"Brain and Other Nervous System"	"31010-31040"	1397
	"New York"	"36"	"2013"	"2013"	"Breast"	"26000"	16015
	"New York"	"36"	"2013"	"2013"	"Cervix Uteri"	"27010"	889
	"New York"	"36"	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	9080
	"New York"	"36"	"2013"	"2013"	"Corpus Uteri"	"27020"	3986
	"New York"	"36"	"2013"	"2013"	"Esophagus"	"21010"	1074
	"New York"	"36"	"2013"	"2013"	"Gallbladder"	"21080"	337
	"New York"	"36"	"2013"	"2013"	"Kidney and Renal Pelvis"	"29020"	3738
	"New York"	"36"	"2013"	"2013"	"Larynx"	"22020"	799
	"New York"	"36"	"2013"	"2013"	"Leukemias"	"35011-35043"	3776
	"New York"	"36"	"2013"	"2013"	"Liver"	"21071"	1845
	"New York"	"36"	"2013"	"2013"	"Lung and Bronchus"	"22030"	13787
	"New York"	"36"	"2013"	"2013"	"Melanoma of the Skin"	"25010"	4289
	"New York"	"36"	"2013"	"2013"	"Myeloma"	"34000"	1898
	"New York"	"36"	"2013"	"2013"	"Non-Hodgkin Lymphoma"	"33041-33042"	4876
	"New York"	"36"	"2013"	"2013"	"Oral Cavity and Pharynx"	"20010-20100"	2443
	"New York"	"36"	"2013"	"2013"	"Ovary"	"27040"	1582
	"New York"	"36"	"2013"	"2013"	"Pancreas"	"21100"	3220
	"New York"	"36"	"2013"	"2013"	"Prostate"	"28010"	13797
	"New York"	"36"	"2013"	"2013"	"Stomach"	"21020"	2096
	"New York"	"36"	"2013"	"2013"	"Thyroid"	"32010"	4310
	"New York"	"36"	"2013"	"2013"	"Urinary Bladder, invasive and in situ"	"29010"	5445
	"New York"	"36"	"2014"	"2014"	"Brain and Other Nervous System"	"31010-31040"	1476
	"New York"	"36"	"2014"	"2014"	"Breast"	"26000"	16353
	"New York"	"36"	"2014"	"2014"	"Cervix Uteri"	"27010"	833
	"New York"	"36"	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	9052
	"New York"	"36"	"2014"	"2014"	"Corpus Uteri"	"27020"	3968
	"New York"	"36"	"2014"	"2014"	"Esophagus"	"21010"	1077
	"New York"	"36"	"2014"	"2014"	"Gallbladder"	"21080"	365
	"New York"	"36"	"2014"	"2014"	"Kidney and Renal Pelvis"	"29020"	3836
	"New York"	"36"	"2014"	"2014"	"Larynx"	"22020"	779
	"New York"	"36"	"2014"	"2014"	"Leukemias"	"35011-35043"	3856
	"New York"	"36"	"2014"	"2014"	"Liver"	"21071"	1891
	"New York"	"36"	"2014"	"2014"	"Lung and Bronchus"	"22030"	13579
	"New York"	"36"	"2014"	"2014"	"Melanoma of the Skin"	"25010"	4169
	"New York"	"36"	"2014"	"2014"	"Myeloma"	"34000"	2009
	"New York"	"36"	"2014"	"2014"	"Non-Hodgkin Lymphoma"	"33041-33042"	4978
	"New York"	"36"	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	2547
	"New York"	"36"	"2014"	"2014"	"Ovary"	"27040"	1465
	"New York"	"36"	"2014"	"2014"	"Pancreas"	"21100"	3319
	"New York"	"36"	"2014"	"2014"	"Prostate"	"28010"	13242
	"New York"	"36"	"2014"	"2014"	"Stomach"	"21020"	1975
	"New York"	"36"	"2014"	"2014"	"Thyroid"	"32010"	4281
	"New York"	"36"	"2014"	"2014"	"Urinary Bladder, invasive and in situ"	"29010"	5345
	"New York"	"36"	"2015"	"2015"	"Brain and Other Nervous System"	"31010-31040"	1426
	"New York"	"36"	"2015"	"2015"	"Breast"	"26000"	16574
	"New York"	"36"	"2015"	"2015"	"Cervix Uteri"	"27010"	864
	"New York"	"36"	"2015"	"2015"	"Colon and Rectum"	"21041-21052"	8980
	"New York"	"36"	"2015"	"2015"	"Corpus Uteri"	"27020"	4002
	"New York"	"36"	"2015"	"2015"	"Esophagus"	"21010"	1109
	"New York"	"36"	"2015"	"2015"	"Gallbladder"	"21080"	336
	"New York"	"36"	"2015"	"2015"	"Kidney and Renal Pelvis"	"29020"	3932
	"New York"	"36"	"2015"	"2015"	"Larynx"	"22020"	807
	"New York"	"36"	"2015"	"2015"	"Leukemias"	"35011-35043"	3797
	"New York"	"36"	"2015"	"2015"	"Liver"	"21071"	1841
	"New York"	"36"	"2015"	"2015"	"Lung and Bronchus"	"22030"	14106
	"New York"	"36"	"2015"	"2015"	"Melanoma of the Skin"	"25010"	4103
	"New York"	"36"	"2015"	"2015"	"Myeloma"	"34000"	1891
	"New York"	"36"	"2015"	"2015"	"Non-Hodgkin Lymphoma"	"33041-33042"	4975
	"New York"	"36"	"2015"	"2015"	"Oral Cavity and Pharynx"	"20010-20100"	2669
	"New York"	"36"	"2015"	"2015"	"Ovary"	"27040"	1498
	"New York"	"36"	"2015"	"2015"	"Pancreas"	"21100"	3355
	"New York"	"36"	"2015"	"2015"	"Prostate"	"28010"	13791
	"New York"	"36"	"2015"	"2015"	"Stomach"	"21020"	1997
	"New York"	"36"	"2015"	"2015"	"Thyroid"	"32010"	4278
	"New York"	"36"	"2015"	"2015"	"Urinary Bladder, invasive and in situ"	"29010"	5373
	"New York"	"36"	"2016"	"2016"	"Brain and Other Nervous System"	"31010-31040"	1416
	"New York"	"36"	"2016"	"2016"	"Breast"	"26000"	16198
	"New York"	"36"	"2016"	"2016"	"Cervix Uteri"	"27010"	824
	"New York"	"36"	"2016"	"2016"	"Colon and Rectum"	"21041-21052"	9037
	"New York"	"36"	"2016"	"2016"	"Corpus Uteri"	"27020"	4156
	"New York"	"36"	"2016"	"2016"	"Esophagus"	"21010"	1130
	"New York"	"36"	"2016"	"2016"	"Gallbladder"	"21080"	351
	"New York"	"36"	"2016"	"2016"	"Kidney and Renal Pelvis"	"29020"	3933
	"New York"	"36"	"2016"	"2016"	"Larynx"	"22020"	723
	"New York"	"36"	"2016"	"2016"	"Leukemias"	"35011-35043"	3887
	"New York"	"36"	"2016"	"2016"	"Liver"	"21071"	1919
	"New York"	"36"	"2016"	"2016"	"Lung and Bronchus"	"22030"	13975
	"New York"	"36"	"2016"	"2016"	"Melanoma of the Skin"	"25010"	4155
	"New York"	"36"	"2016"	"2016"	"Myeloma"	"34000"	2016
	"New York"	"36"	"2016"	"2016"	"Non-Hodgkin Lymphoma"	"33041-33042"	5058
	"New York"	"36"	"2016"	"2016"	"Oral Cavity and Pharynx"	"20010-20100"	2773
	"New York"	"36"	"2016"	"2016"	"Ovary"	"27040"	1471
	"New York"	"36"	"2016"	"2016"	"Pancreas"	"21100"	3443
	"New York"	"36"	"2016"	"2016"	"Prostate"	"28010"	14252
	"New York"	"36"	"2016"	"2016"	"Stomach"	"21020"	2075
	"New York"	"36"	"2016"	"2016"	"Thyroid"	"32010"	4048
	"New York"	"36"	"2016"	"2016"	"Urinary Bladder, invasive and in situ"	"29010"	5403
	"North Carolina"	"37"	"2010"	"2010"	"Brain and Other Nervous System"	"31010-31040"	711
	"North Carolina"	"37"	"2010"	"2010"	"Breast"	"26000"	7315
	"North Carolina"	"37"	"2010"	"2010"	"Cervix Uteri"	"27010"	343
	"North Carolina"	"37"	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	4094
	"North Carolina"	"37"	"2010"	"2010"	"Corpus Uteri"	"27020"	1376
	"North Carolina"	"37"	"2010"	"2010"	"Esophagus"	"21010"	472
	"North Carolina"	"37"	"2010"	"2010"	"Gallbladder"	"21080"	105
	"North Carolina"	"37"	"2010"	"2010"	"Kidney and Renal Pelvis"	"29020"	1705
	"North Carolina"	"37"	"2010"	"2010"	"Larynx"	"22020"	474
	"North Carolina"	"37"	"2010"	"2010"	"Leukemias"	"35011-35043"	1474
	"North Carolina"	"37"	"2010"	"2010"	"Liver"	"21071"	601
	"North Carolina"	"37"	"2010"	"2010"	"Lung and Bronchus"	"22030"	7550
	"North Carolina"	"37"	"2010"	"2010"	"Melanoma of the Skin"	"25010"	2305
	"North Carolina"	"37"	"2010"	"2010"	"Myeloma"	"34000"	814
	"North Carolina"	"37"	"2010"	"2010"	"Non-Hodgkin Lymphoma"	"33041-33042"	1983
	"North Carolina"	"37"	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	1238
	"North Carolina"	"37"	"2010"	"2010"	"Ovary"	"27040"	654
	"North Carolina"	"37"	"2010"	"2010"	"Pancreas"	"21100"	1260
	"North Carolina"	"37"	"2010"	"2010"	"Prostate"	"28010"	7180
	"North Carolina"	"37"	"2010"	"2010"	"Stomach"	"21020"	703
	"North Carolina"	"37"	"2010"	"2010"	"Thyroid"	"32010"	1335
	"North Carolina"	"37"	"2010"	"2010"	"Urinary Bladder, invasive and in situ"	"29010"	2120
	"North Carolina"	"37"	"2011"	"2011"	"Brain and Other Nervous System"	"31010-31040"	701
	"North Carolina"	"37"	"2011"	"2011"	"Breast"	"26000"	7699
	"North Carolina"	"37"	"2011"	"2011"	"Cervix Uteri"	"27010"	388
	"North Carolina"	"37"	"2011"	"2011"	"Colon and Rectum"	"21041-21052"	4116
	"North Carolina"	"37"	"2011"	"2011"	"Corpus Uteri"	"27020"	1426
	"North Carolina"	"37"	"2011"	"2011"	"Esophagus"	"21010"	453
	"North Carolina"	"37"	"2011"	"2011"	"Gallbladder"	"21080"	91
	"North Carolina"	"37"	"2011"	"2011"	"Kidney and Renal Pelvis"	"29020"	1866
	"North Carolina"	"37"	"2011"	"2011"	"Larynx"	"22020"	462
	"North Carolina"	"37"	"2011"	"2011"	"Leukemias"	"35011-35043"	1474
	"North Carolina"	"37"	"2011"	"2011"	"Liver"	"21071"	692
	"North Carolina"	"37"	"2011"	"2011"	"Lung and Bronchus"	"22030"	7503
	"North Carolina"	"37"	"2011"	"2011"	"Melanoma of the Skin"	"25010"	2325
	"North Carolina"	"37"	"2011"	"2011"	"Myeloma"	"34000"	841
	"North Carolina"	"37"	"2011"	"2011"	"Non-Hodgkin Lymphoma"	"33041-33042"	1842
	"North Carolina"	"37"	"2011"	"2011"	"Oral Cavity and Pharynx"	"20010-20100"	1365
	"North Carolina"	"37"	"2011"	"2011"	"Ovary"	"27040"	644
	"North Carolina"	"37"	"2011"	"2011"	"Pancreas"	"21100"	1278
	"North Carolina"	"37"	"2011"	"2011"	"Prostate"	"28010"	7549
	"North Carolina"	"37"	"2011"	"2011"	"Stomach"	"21020"	709
	"North Carolina"	"37"	"2011"	"2011"	"Thyroid"	"32010"	1257
	"North Carolina"	"37"	"2011"	"2011"	"Urinary Bladder, invasive and in situ"	"29010"	2069
	"North Carolina"	"37"	"2012"	"2012"	"Brain and Other Nervous System"	"31010-31040"	685
	"North Carolina"	"37"	"2012"	"2012"	"Breast"	"26000"	7621
	"North Carolina"	"37"	"2012"	"2012"	"Cervix Uteri"	"27010"	389
	"North Carolina"	"37"	"2012"	"2012"	"Colon and Rectum"	"21041-21052"	4042
	"North Carolina"	"37"	"2012"	"2012"	"Corpus Uteri"	"27020"	1426
	"North Carolina"	"37"	"2012"	"2012"	"Esophagus"	"21010"	489
	"North Carolina"	"37"	"2012"	"2012"	"Gallbladder"	"21080"	97
	"North Carolina"	"37"	"2012"	"2012"	"Kidney and Renal Pelvis"	"29020"	1856
	"North Carolina"	"37"	"2012"	"2012"	"Larynx"	"22020"	461
	"North Carolina"	"37"	"2012"	"2012"	"Leukemias"	"35011-35043"	1555
	"North Carolina"	"37"	"2012"	"2012"	"Liver"	"21071"	719
	"North Carolina"	"37"	"2012"	"2012"	"Lung and Bronchus"	"22030"	7714
	"North Carolina"	"37"	"2012"	"2012"	"Melanoma of the Skin"	"25010"	2557
	"North Carolina"	"37"	"2012"	"2012"	"Myeloma"	"34000"	846
	"North Carolina"	"37"	"2012"	"2012"	"Non-Hodgkin Lymphoma"	"33041-33042"	1855
	"North Carolina"	"37"	"2012"	"2012"	"Oral Cavity and Pharynx"	"20010-20100"	1441
	"North Carolina"	"37"	"2012"	"2012"	"Ovary"	"27040"	640
	"North Carolina"	"37"	"2012"	"2012"	"Pancreas"	"21100"	1316
	"North Carolina"	"37"	"2012"	"2012"	"Prostate"	"28010"	6242
	"North Carolina"	"37"	"2012"	"2012"	"Stomach"	"21020"	696
	"North Carolina"	"37"	"2012"	"2012"	"Thyroid"	"32010"	1317
	"North Carolina"	"37"	"2012"	"2012"	"Urinary Bladder, invasive and in situ"	"29010"	2281
	"North Carolina"	"37"	"2013"	"2013"	"Brain and Other Nervous System"	"31010-31040"	717
	"North Carolina"	"37"	"2013"	"2013"	"Breast"	"26000"	7882
	"North Carolina"	"37"	"2013"	"2013"	"Cervix Uteri"	"27010"	368
	"North Carolina"	"37"	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	4193
	"North Carolina"	"37"	"2013"	"2013"	"Corpus Uteri"	"27020"	1421
	"North Carolina"	"37"	"2013"	"2013"	"Esophagus"	"21010"	517
	"North Carolina"	"37"	"2013"	"2013"	"Gallbladder"	"21080"	114
	"North Carolina"	"37"	"2013"	"2013"	"Kidney and Renal Pelvis"	"29020"	1959
	"North Carolina"	"37"	"2013"	"2013"	"Larynx"	"22020"	470
	"North Carolina"	"37"	"2013"	"2013"	"Leukemias"	"35011-35043"	1527
	"North Carolina"	"37"	"2013"	"2013"	"Liver"	"21071"	834
	"North Carolina"	"37"	"2013"	"2013"	"Lung and Bronchus"	"22030"	8038
	"North Carolina"	"37"	"2013"	"2013"	"Melanoma of the Skin"	"25010"	2728
	"North Carolina"	"37"	"2013"	"2013"	"Myeloma"	"34000"	857
	"North Carolina"	"37"	"2013"	"2013"	"Non-Hodgkin Lymphoma"	"33041-33042"	1963
	"North Carolina"	"37"	"2013"	"2013"	"Oral Cavity and Pharynx"	"20010-20100"	1442
	"North Carolina"	"37"	"2013"	"2013"	"Ovary"	"27040"	697
	"North Carolina"	"37"	"2013"	"2013"	"Pancreas"	"21100"	1496
	"North Carolina"	"37"	"2013"	"2013"	"Prostate"	"28010"	6420
	"North Carolina"	"37"	"2013"	"2013"	"Stomach"	"21020"	732
	"North Carolina"	"37"	"2013"	"2013"	"Thyroid"	"32010"	1382
	"North Carolina"	"37"	"2013"	"2013"	"Urinary Bladder, invasive and in situ"	"29010"	2210
	"North Carolina"	"37"	"2014"	"2014"	"Brain and Other Nervous System"	"31010-31040"	664
	"North Carolina"	"37"	"2014"	"2014"	"Breast"	"26000"	8325
	"North Carolina"	"37"	"2014"	"2014"	"Cervix Uteri"	"27010"	401
	"North Carolina"	"37"	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	4254
	"North Carolina"	"37"	"2014"	"2014"	"Corpus Uteri"	"27020"	1600
	"North Carolina"	"37"	"2014"	"2014"	"Esophagus"	"21010"	541
	"North Carolina"	"37"	"2014"	"2014"	"Gallbladder"	"21080"	124
	"North Carolina"	"37"	"2014"	"2014"	"Kidney and Renal Pelvis"	"29020"	1932
	"North Carolina"	"37"	"2014"	"2014"	"Larynx"	"22020"	484
	"North Carolina"	"37"	"2014"	"2014"	"Leukemias"	"35011-35043"	1623
	"North Carolina"	"37"	"2014"	"2014"	"Liver"	"21071"	856
	"North Carolina"	"37"	"2014"	"2014"	"Lung and Bronchus"	"22030"	8113
